,bathrooms,bedrooms,borough,city,leaseLength,rating,rent,rental_title,sqft,state,street_address,pet_cat,pet_dog,built_year,property_size,amenity_air conditioning,amenity_alcove,amenity_balcony,amenity_basketball,amenity_bike storage,amenity_business,amenity_cable,amenity_ceiling fans,amenity_charging station,amenity_clubhouse,amenity_concierge,amenity_controlled,amenity_courtyard,amenity_dishwasher,amenity_disposal,amenity_dry cleaning,amenity_elevator,amenity_fitness,amenity_furnished,amenity_game,amenity_gated,amenity_granite,amenity_grill,amenity_hardwood,amenity_heat/hot water included,amenity_heating,amenity_high ceilings,amenity_internet,amenity_laundary facilities,amenity_laundry service,amenity_library,amenity_lounge,amenity_maid,amenity_maintenance,amenity_manager,amenity_microwave,amenity_movie,amenity_online service,amenity_oven,amenity_package,amenity_parking available,amenity_parking garage,amenity_parking security,amenity_patio,amenity_pet care,amenity_pet play area,amenity_picnic,amenity_planned social activities,amenity_playground,amenity_pool,amenity_private outdoor space,amenity_recycling,amenity_refrigerator,amenity_renovated,amenity_retail,amenity_rooftop,amenity_smoke free,amenity_spa,amenity_stainless,amenity_storage space,amenity_stove,amenity_sundeck,amenity_terrace,amenity_tub,amenity_views,amenity_walk-in closets,amenity_washer/dryer,amenity_wheelchair,amenity_wifi,amenity_yoga studio,full_address,longitude,latitude
735,1,1,Manhattan,new york,6,5,2983.0,63 Wall Street,490.0,NY,63 Wall St,0,0,1929,143,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,"63 Wall St, new york, NY",-74.0087796,40.705600399999994
738,1,2,Manhattan,new york,6,5,4243.0,63 Wall Street,669.0,NY,63 Wall St,0,0,1929,143,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,"63 Wall St, new york, NY",-74.0087796,40.705600399999994
740,2,2,Manhattan,new york,6,5,4636.0,63 Wall Street,800.0,NY,63 Wall St,0,0,1929,143,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,"63 Wall St, new york, NY",-74.0087796,40.705600399999994
771,1,0,Manhattan,new york,24,5,2446.0,The Helena,440.0,NY,601 W 57th St,1,1,2003,597,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,"601 W 57th St, new york, NY",-73.9917321,40.7708506
777,1,1,Manhattan,new york,24,5,3083.0,The Helena,633.0,NY,601 W 57th St,1,1,2003,597,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,"601 W 57th St, new york, NY",-73.9917321,40.7708506
781,2,2,Manhattan,new york,24,5,4984.0,The Helena,921.0,NY,601 W 57th St,1,1,2003,597,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,"601 W 57th St, new york, NY",-73.9917321,40.7708506
795,1,1,Manhattan,new york,11,5,3645.0,Windsor Court,611.5,NY,155 E 31st St,1,1,1987,709,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"155 E 31st St, new york, NY",-73.9802622,40.744408899999996
801,2,2,Manhattan,new york,12,5,5990.0,Windsor Court,1050.0,NY,155 E 31st St,1,1,1987,709,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"155 E 31st St, new york, NY",-73.9802622,40.744408899999996
803,1,0,Manhattan,new york,12,5,3230.0,Windsor Court,430.0,NY,155 E 31st St,1,1,1987,709,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"155 E 31st St, new york, NY",-73.9802622,40.744408899999996
817,1,1,Manhattan,new york,13,5,3790.0,River Place,707.177836285304,NY,650 W 42nd St,0,0,2000,921,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"650 W 42nd St, new york, NY",-74.0002238,40.7610401
819,1,2,Manhattan,new york,13,5,4490.0,River Place,972.7180989583335,NY,650 W 42nd St,0,0,2000,921,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"650 W 42nd St, new york, NY",-74.0002238,40.7610401
821,2,2,Manhattan,new york,13,5,5740.0,River Place,972.7180989583335,NY,650 W 42nd St,0,0,2000,921,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"650 W 42nd St, new york, NY",-74.0002238,40.7610401
833,1,0,Manhattan,new york,13,5,2990.0,Silver Towers,535.0,NY,620 W 42nd St,1,1,2009,1359,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"620 W 42nd St, new york, NY",-73.99905249999998,40.7605599
835,1,1,Manhattan,new york,13,5,4990.0,Silver Towers,642.0,NY,620 W 42nd St,1,1,2009,1359,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"620 W 42nd St, new york, NY",-73.99905249999998,40.7605599
840,2,2,Manhattan,new york,13,5,7240.0,Silver Towers,990.0,NY,620 W 42nd St,1,1,2009,1359,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"620 W 42nd St, new york, NY",-73.99905249999998,40.7605599
859,2,2,Manhattan,new york,24,5,9450.0,One Lincoln Plaza,1293.0,NY,20 W 64th St,1,1,1969,378,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"20 W 64th St, new york, NY",-73.9811807,40.7715807
861,1,1,Manhattan,new york,24,5,4310.0,One Lincoln Plaza,715.0,NY,20 W 64th St,1,1,1969,378,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"20 W 64th St, new york, NY",-73.9811807,40.7715807
867,1,1,Manhattan,new york,11,5,3522.5,Biltmore Plaza,544.0,NY,155 E 29th St,1,1,1980,279,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"155 E 29th St, new york, NY",-73.9806384,40.743009
874,2,3,Manhattan,new york,13,5,6913.0,70 Pine Apartments,1217.683426443203,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999998,40.7065047
878,1,0,Manhattan,new york,13,5,2866.0,70 Pine Apartments,498.3611457036114,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999998,40.7065047
882,2,2,Manhattan,new york,13,5,5521.0,70 Pine Apartments,972.7180989583335,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999998,40.7065047
892,3,3,Manhattan,new york,13,5,12250.0,70 Pine Apartments,1217.683426443203,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999998,40.7065047
907,0,0,Manhattan,new york,13,5,2788.0,70 Pine Apartments,498.3611457036114,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999998,40.7065047
1091,1,1,Manhattan,new york,13,5,3254.0,70 Pine Apartments,707.177836285304,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999998,40.7065047
1153,2,1,Manhattan,new york,13,5,4076.0,70 Pine Apartments,707.177836285304,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999998,40.7065047
1228,1,2,Manhattan,new york,13,5,4900.0,70 Pine Apartments,972.7180989583335,NY,70 Pine St,1,1,2016,644,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,"70 Pine St, new york, NY",-74.00777149999998,40.7065047
1784,1,0,Manhattan,new york,13,5,2806.0,Gateway Battery Park City,578.5,NY,345-395 S End Ave,1,1,1983,1712,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,"345-395 S End Ave, new york, NY",-74.01674539999998,40.7115055
1786,1,1,Manhattan,new york,13,5,3290.0,Gateway Battery Park City,713.5,NY,345-395 S End Ave,1,1,1983,1712,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,"345-395 S End Ave, new york, NY",-74.01674539999998,40.7115055
1788,2,2,Manhattan,new york,13,5,5395.5,Gateway Battery Park City,1144.5,NY,345-395 S End Ave,1,1,1983,1712,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,"345-395 S End Ave, new york, NY",-74.01674539999998,40.7115055
1796,1,1,Manhattan,new york,13,5,3027.5,James Marquis,778.5,NY,101 W 90th St,1,1,1986,231,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,"101 W 90th St, new york, NY",-73.9705347,40.78929829999999
1797,1,2,Manhattan,new york,13,5,4149.0,James Marquis,920.0,NY,101 W 90th St,1,1,1986,231,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,"101 W 90th St, new york, NY",-73.9705347,40.78929829999999
1798,2,2,Manhattan,new york,13,5,4241.0,James Marquis,975.0,NY,101 W 90th St,1,1,1986,231,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,"101 W 90th St, new york, NY",-73.9705347,40.78929829999999
1802,1,1,Manhattan,manhattan,13,5,3825.0,71 Broadway,669.0,NY,71 Broadway,1,1,1898,238,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,"71 Broadway, manhattan, NY",-74.0127751,40.7075758
1804,3,2,Manhattan,manhattan,13,5,6975.0,71 Broadway,1309.0,NY,71 Broadway,1,1,1898,238,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,"71 Broadway, manhattan, NY",-74.0127751,40.7075758
1806,2,2,Manhattan,manhattan,13,5,6970.0,71 Broadway,1309.0,NY,71 Broadway,1,1,1898,238,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,"71 Broadway, manhattan, NY",-74.0127751,40.7075758
1815,1,0,Manhattan,manhattan,13,5,3350.0,71 Broadway,647.0,NY,71 Broadway,1,1,1898,238,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,"71 Broadway, manhattan, NY",-74.0127751,40.7075758
1878,1,1,Manhattan,new york,13,5,3570.0,Emerald Green,707.177836285304,NY,320 W 38th St,0,0,2010,585,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,"320 W 38th St, new york, NY",-73.9930382,40.7550882
1880,2,2,Manhattan,new york,13,5,5220.0,Emerald Green,972.7180989583335,NY,320 W 38th St,0,0,2010,585,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,"320 W 38th St, new york, NY",-73.9930382,40.7550882
1886,1,0,Manhattan,new york,13,5,2769.0,200 Water Street,498.3611457036114,NY,200 Water St,1,1,1973,576,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,"200 Water St, new york, NY",-74.0047606,40.707232
1891,2,0,Manhattan,new york,13,5,4523.0,200 Water Street,498.3611457036114,NY,200 Water St,1,1,1973,576,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,"200 Water St, new york, NY",-74.0047606,40.707232
1892,1,1,Manhattan,new york,13,5,3415.0,200 Water Street,600.0,NY,200 Water St,1,1,1973,576,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,"200 Water St, new york, NY",-74.0047606,40.707232
1895,2,2,Manhattan,new york,13,5,4892.0,200 Water Street,972.7180989583335,NY,200 Water St,1,1,1973,576,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,"200 Water St, new york, NY",-74.0047606,40.707232
1910,1,1,Manhattan,new york,13,5,5395.0,The Encore,707.177836285304,NY,175 W 60th St,0,0,2016,258,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,"175 W 60th St, new york, NY",-73.98672189999998,40.7710994
1911,1,1,Manhattan,new york,13,5,4615.0,160 Madison,707.177836285304,NY,160 Madison Ave,1,0,2015,319,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"160 Madison Ave, new york, NY",-73.983932,40.7470085
1914,2,2,Manhattan,new york,13,5,6000.0,160 Madison,972.7180989583335,NY,160 Madison Ave,1,0,2015,319,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,"160 Madison Ave, new york, NY",-73.983932,40.7470085
1929,1,0,Manhattan,new york,13,5,3175.0,Symphony House,647.5,NY,235 W 56th St,1,0,1987,480,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,"235 W 56th St, new york, NY",-73.9826427,40.7659767
1930,1,1,Manhattan,new york,13,5,3900.0,Symphony House,675.0,NY,235 W 56th St,1,0,1987,480,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,"235 W 56th St, new york, NY",-73.9826427,40.7659767
1932,2,2,Manhattan,new york,13,5,6025.0,Symphony House,1125.0,NY,235 W 56th St,1,0,1987,480,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,"235 W 56th St, new york, NY",-73.9826427,40.7659767
1937,1,1,Manhattan,new york,13,5,4700.0,Gracie Mews,900.0,NY,401 E 80th St,0,0,1980,310,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"401 E 80th St, new york, NY",-73.95172370000002,40.773110900000006
1940,1,0,Manhattan,new york,13,5,1700.0,1370 Saint Nicholas,425.0,NY,1370 St Nicholas Ave,0,1,1962,480,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"1370 St Nicholas Ave, new york, NY",-73.93481009999998,40.84759520000001
1941,1,1,Manhattan,new york,13,5,2200.0,1370 Saint Nicholas,650.0,NY,1370 St Nicholas Ave,0,1,1962,480,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"1370 St Nicholas Ave, new york, NY",-73.93481009999998,40.84759520000001
1942,1,2,Manhattan,new york,13,5,2650.0,1370 Saint Nicholas,825.0,NY,1370 St Nicholas Ave,0,1,1962,480,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"1370 St Nicholas Ave, new york, NY",-73.93481009999998,40.84759520000001
1943,1,3,Manhattan,new york,13,5,3150.0,1370 Saint Nicholas,1000.0,NY,1370 St Nicholas Ave,0,1,1962,480,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"1370 St Nicholas Ave, new york, NY",-73.93481009999998,40.84759520000001
1948,1,0,Manhattan,new york,13,5,2525.0,116 John Street,398.0,NY,116 John St,1,1,1931,412,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,"116 John St, new york, NY",-74.00589240000001,40.7074594
1952,1,1,Manhattan,new york,24,5,3212.5,116 John Street,500.0,NY,116 John St,1,1,1931,412,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,"116 John St, new york, NY",-74.00589240000001,40.7074594
1954,2,1,Manhattan,new york,24,5,4807.5,116 John Street,985.0,NY,116 John St,1,1,1931,412,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,"116 John St, new york, NY",-74.00589240000001,40.7074594
1962,1,2,Manhattan,new york,24,5,4636.0,The Colorado,800.0,NY,201-203 E 86th St,1,1,1986,256,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"201-203 E 86th St, new york, NY",-73.953439,40.778883
1965,2,2,Manhattan,new york,24,5,6283.0,The Colorado,1025.0,NY,201-203 E 86th St,1,1,1986,256,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"201-203 E 86th St, new york, NY",-73.953439,40.778883
